Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202400001289;203 985 524;155 779 509;A01;1;1;4;2;2002.0;5;1;4;-1;-1; -1;-1
202400001299;203 985 495;155 779 491;B01;2;2;1;2;2007.0;0;1;0;0;-1; -1;-1
202400001299;203 985 496;155 779 491;B01;3;2;4;2;2017.0;0;1;0;0;-1; -1;-1
202400001299;203 985 498;155 779 491;B01;6;2;4;2;2014.0;0;1;0;0;-1; -1;-1
202400001299;203 985 501;155 779 491;B01;1;1;1;2;1979.0;0;1;0;0;-1; -1;-1
202400001299;203 985 503;155 779 494;A01;1;1;1;-1;;-1;8;8;8;-1; -1;-1
202400001315;203 985 447;155 779 462;A01;1;1;4;1;2005.0;0;1;-1;-1;0;0;-1
202400001315;203 985 454;155 779 464;B01;9;2;4;2;1996.0;0;1;-1;-1;0;0;-1
202400001315;203 985 456;155 779 464;B01;2;2;4;2;2023.0;0;1;-1;-1;0;0;-1
202400001315;203 985 457;155 779 464;B01;1;1;4;1;1990.0;0;1;-1;-1;0;0;-1
202400001318;203 985 436;155 779 453;A01;1;1;1;1;2000.0;5;1;0;-1;-1; -1;-1
202400001318;203 985 439;155 779 456;B01;2;2;4;2;1975.0;5;1;0;-1;-1; -1;-1
202400001318;203 985 440;155 779 456;B01;1;1;1;1;1964.0;5;1;0;-1;-1; -1;-1
202400001320;203 985 430;155 779 449;A01;2;2;4;2;2019.0;3;1;-1;-1;0;0;-1
202400001320;203 985 431;155 779 449;A01;1;1;1;2;2000.0;3;1;-1;-1;0;0;-1
202400001373;203 985 315;155 779 356;A01;2;2;1;2;2001.0;0;1;-1;-1;0;0;-1
202400001373;203 985 316;155 779 356;A01;1;1;1;2;1999.0;0;1;-1;-1;0;0;-1
202400001373;203 985 317;155 779 357;B01;1;1;4;2;2004.0;0;1;-1;-1;0;0;-1
202400001389;203 985 283;155 779 329;A01;1;1;2;1;1979.0;5;0;-1;-1;0;0;-1
202400001389;203 985 284;155 779 330;B01;1;1;1;1;1971.0;5;1;-1;-1;0;0;-1
202400001391;203 985 276;155 779 325;A01;2;2;3;1;2008.0;9;0;-1;-1;0;0;-1
202400001391;203 985 277;155 779 325;A01;1;1;4;1;2008.0;9;0;-1;-1;0;0;-1
202400001401;203 985 247;155 779 304;A01;1;1;1;1;1959.0;5;1;-1;-1;0;0;-1
202400001401;203 985 249;155 779 304;A01;10;3;2;1;1990.0;5;0;-1;-1;2;3;2
202400001401;203 985 252;155 779 304;A01;10;3;4;1;2021.0;0;0;-1;-1;2;3;2
202400001407;203 985 235;155 779 295;A01;1;1;1;1;1999.0;5;1;-1;-1;0;0;-1
202400001407;203 985 238;155 779 298;B01;1;1;4;2;1967.0;5;1;-1;-1;0;0;-1
202400001415;203 985 213;155 779 281;A01;1;1;4;2;1984.0;5;1;-1;-1;0;0;-1
202400001415;203 985 216;155 779 282;B01;2;2;1;1;2009.0;5;1;-1;-1;0;0;-1
202400001415;203 985 218;155 779 282;B01;1;1;1;2;1984.0;5;1;-1;-1;0;0;-1
202400001439;203 985 156;155 779 239;B01;1;1;4;1;1982.0;1;8;0;-1;-1; -1;-1
202400001439;203 985 160;155 779 241;A01;1;1;1;1;1985.0;1;1;0;-1;-1; -1;-1
202400001445;203 985 137;155 779 224;A01;1;1;1;1;1995.0;0;1;0;-1;-1; -1;-1
202400001445;203 985 139;155 779 226;B01;1;1;4;1;1981.0;0;2;6;-1;-1; -1;-1
202400001445;203 985 141;155 779 228;C01;1;1;1;1;1990.0;0;1;0;-1;-1; -1;-1
202400001478;203 985 061;155 779 166;A01;1;1;2;1;1984.0;0;1;8;0;-1; -1;-1
202400001484;203 985 045;155 779 156;B01;1;1;2;2;1979.0;0;1;0;0;-1; -1;-1
202400001484;203 985 046;155 779 157;A01;1;1;1;-1;;-1;8;8;8;-1; -1;-1
202400001485;203 985 043;155 779 155;A01;10;3;4;2;2012.0;5;8;0;0;2;3;1
202400001485;203 985 044;155 779 155;A01;1;1;1;1;1941.0;0;1;0;0;-1; -1;-1
202400001487;203 985 038;155 779 152;A01;1;1;1;1;1984.0;0;8;0;0;-1; -1;-1
202400001487;203 985 039;155 779 153;B01;1;1;4;2;1993.0;1;8;0;0;-1; -1;-1
202400001490;203 985 032;155 779 147;A01;1;1;1;1;1968.0;1;2;6;-1;-1; -1;-1
202400001490;203 985 033;155 779 148;B01;1;1;4;1;1996.0;1;2;6;0;-1; -1;-1
202400001499;203 985 013;155 779 132;Y01;1;1;4;1;2020.0;5;0;0;0;5;1;1
202400001499;203 985 014;155 779 133;A01;1;1;1;1;1998.0;5;1;0;0;-1; -1;-1
202400001499;203 985 015;155 779 133;A01;10;3;1;1;1988.0;9;0;0;0;5;B;1
202400001508;203 984 996;155 779 118;B01;1;1;3;1;1933.0;5;1;-1;-1;0;0;-1
202400001508;203 984 997;155 779 119;A01;1;1;4;2;2006.0;5;1;-1;-1;0;0;-1
202400001509;203 984 995;155 779 117;A01;1;1;3;1;2002.0;9;1;5;-1;0;0;-1
202400001535;203 984 928;155 779 070;B01;1;1;3;1;2010.0;5;2;6;-1;0;0;-1
202400001535;203 984 929;155 779 071;A01;1;1;1;1;1947.0;0;1;-1;-1;0;0;-1
202400001537;203 984 923;155 779 066;B01;1;1;4;1;1976.0;5;2;0;-1;-1; -1;-1
202400001537;203 984 924;155 779 067;A01;1;1;1;1;1964.0;5;1;0;-1;-1; -1;-1
202400001559;203 984 874;155 779 026;A01;1;1;1;1;2004.0;1;2;6;-1;-1; -1;-1
202400001559;203 984 875;155 779 026;A01;10;3;4;2;1957.0;0;0;0;0;2;3;1
202400001564;203 984 859;155 779 017;B01;10;3;1;2;1972.0;0;0;0;0;2;3;1
202400001564;203 984 860;155 779 017;B01;1;1;1;1;2001.0;0;1;0;0;-1; -1;-1
202400001564;203 984 862;155 779 019;A01;1;1;4;2;2001.0;0;1;0;0;-1; -1;-1
202400001567;203 984 854;155 779 012;B01;1;1;3;1;1970.0;1;2;6;-1;0;0;-1
202400001567;203 984 856;155 779 014;A01;1;1;1;1;1954.0;1;1;-1;-1;0;0;-1
202400001571;203 984 843;155 779 001;C01;1;1;1;1;2000.0;5;1;0;0;-1; -1;-1
202400001571;203 984 844;155 779 002;A01;1;1;1;1;2004.0;5;8;0;0;-1; -1;-1
202400001571;203 984 845;155 779 003;B01;1;1;4;2;1963.0;0;1;0;0;-1; -1;-1
202400001573;203 984 839;155 778 997;A01;1;1;1;1;2002.0;1;1;0;0;-1; -1;-1
202400001573;203 984 841;155 778 999;B01;1;1;4;1;1982.0;1;2;6;0;-1; -1;-1
202400001575;203 984 836;155 778 994;A01;1;1;1;1;2004.0;0;8;8;0;-1; -1;-1
202400001575;203 984 837;155 778 995;B01;1;1;4;2;1981.0;5;8;8;0;-1; -1;-1
202400001577;203 984 830;155 778 990;A01;1;1;1;1;1995.0;9;1;0;0;-1; -1;-1
202400001577;203 984 831;155 778 990;A01;2;2;1;1;1998.0;9;1;0;0;-1; -1;-1
202400001577;203 984 832;155 778 991;B01;1;1;1;1;1998.0;5;1;0;0;-1; -1;-1
202400001577;203 984 833;155 778 991;B01;2;2;4;1;1998.0;5;1;0;0;-1; -1;-1
202400001584;203 984 810;155 778 978;A01;10;3;4;2;1935.0;5;0;0;0;2;3;1
202400001584;203 984 811;155 778 978;A01;1;1;1;1;2003.0;4;1;0;0;-1; -1;-1
202400001585;203 984 808;155 778 977;A01;10;3;3;2;1947.0;5;0;-1;-1;4;3;1
202400001585;203 984 809;155 778 977;A01;1;1;1;1;1988.0;9;1;-1;-1;0;0;-1
202400001591;203 984 792;155 778 968;B01;1;1;3;1;1981.0;9;2;6;-1;0;0;-1
202400001591;203 984 793;155 778 969;A01;1;1;1;1;2005.0;4;1;-1;-1;0;0;-1
202400001600;203 984 774;155 778 954;A01;1;1;3;1;1971.0;0;0;-1;-1;0;0;-1
202400001604;203 984 760;155 778 946;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400001604;203 984 762;155 778 946;A01;3;2;3;2;2002.0;0;8;-1;-1;0;0;-1
202400001604;203 984 763;155 778 946;A01;9;2;3;1;2002.0;0;8;-1;-1;0;0;-1
202400001604;203 984 764;155 778 946;A01;2;2;3;2;2002.0;0;8;1;-1;0;0;-1
202400001609;203 984 748;155 778 937;A01;1;1;1;2;1961.0;5;1;-1;-1;0;0;-1
202400001609;203 984 751;155 778 939;B01;1;1;3;1;1966.0;0;2;6;-1;0;0;-1
202400001619;203 984 724;155 778 922;A01;7;2;3;1;1998.0;0;0;-1;-1;0;0;-1
202400001619;203 984 725;155 778 922;A01;2;2;1;1;1992.0;0;0;-1;-1;0;0;-1
202400001619;203 984 726;155 778 922;A01;9;2;1;1;1997.0;0;0;-1;-1;0;0;-1
202400001619;203 984 727;155 778 922;A01;1;1;3;1;1993.0;0;0;-1;-1;0;0;-1
202400001622;203 984 712;155 778 915;B01;1;1;1;1;1986.0;4;1;-1;-1;0;0;-1
202400001622;203 984 715;155 778 917;A01;2;2;4;2;1945.0;5;1;-1;-1;0;0;-1
202400001622;203 984 717;155 778 917;A01;1;1;4;1;1941.0;5;1;-1;-1;0;0;-1
202400001622;203 984 718;155 778 918;D01;1;1;1;1;1995.0;5;1;-1;-1;0;0;-1
202400001633;203 984 685;155 778 896;A01;1;1;1;1;2004.0;5;1;-1;-1;0;0;-1
202400001633;203 984 687;155 778 897;B01;1;1;3;1;2007.0;5;2;6;-1;0;0;-1
202400001640;203 984 662;155 778 882;A01;1;1;1;1;2001.0;5;8;-1;-1;0;0;-1
202400001640;203 984 665;155 778 883;B01;1;1;4;1;1957.0;5;1;-1;-1;0;0;-1
202400001641;203 984 661;155 778 881;A01;9;2;1;2;2019.0;0;1;3;-1;0;0;-1
202400001641;203 984 663;155 778 881;A01;2;2;1;2;2014.0;0;1;-1;-1;0;0;-1
202400001641;203 984 664;155 778 881;A01;1;1;1;2;1985.0;0;1;-1;-1;0;0;-1
202400001641;203 984 666;155 778 884;B01;2;2;3;2;2016.0;0;1;-1;-1;0;0;-1
202400001641;203 984 667;155 778 884;B01;1;1;3;1;1980.0;0;1;-1;-1;0;0;-1
202400001641;203 984 670;155 778 886;C01;1;1;3;2;2002.0;0;1;-1;-1;0;0;-1
202400001645;203 984 656;155 778 876;A01;1;1;3;1;1981.0;5;6;2;-1;0;0;-1
202400001656;203 984 627;155 778 856;A01;1;1;3;1;1966.0;5;1;-1;-1;0;0;-1
202400001662;203 984 613;155 778 846;A01;1;1;3;1;1999.0;5;2;-1;-1;0;0;-1
202400001671;203 984 590;155 778 831;A01;1;1;3;2;1994.0;0;1;-1;-1;0;0;-1
202400001711;203 984 493;155 778 760;B01;1;1;4;2;2003.0;0;8;0;0;-1; -1;-1
202400001711;203 984 495;155 778 762;Z01;1;1;1;1;2000.0;0;8;0;0;-1; -1;-1
202400001711;203 984 497;155 778 763;C01;1;1;1;1;1971.0;0;8;0;0;-1; -1;-1
202400001722;203 984 462;155 778 736;A01;1;1;1;2;1983.0;0;1;0;-1;-1; -1;-1
202400001722;203 984 464;155 778 737;B01;1;1;4;1;1986.0;0;8;0;-1;-1; -1;-1
202400001732;203 984 436;155 778 719;A01;1;1;1;1;1978.0;0;1;8;-1;0;0;-1
202400001732;203 984 438;155 778 721;B01;1;1;4;1;1984.0;0;2;0;-1;0;0;-1
202400001737;203 984 429;155 778 712;B01;1;1;4;1;1974.0;4;1;0;-1;-1; -1;-1
202400001737;203 984 430;155 778 714;A01;1;1;1;1;2000.0;4;1;8;-1;-1; -1;-1
202400001793;203 984 290;155 778 606;A01;10;3;3;1;1942.0;0;0;-1;-1;9;B;1
202400001793;203 984 292;155 778 606;A01;1;1;1;2;1942.0;5;1;0;-1;-1; -1;-1
202400001794;203 984 287;155 778 604;C01;2;2;4;2;1975.0;9;1;0;-1;-1; -1;-1
202400001794;203 984 288;155 778 604;C01;1;1;4;2;1971.0;0;1;0;-1;-1; -1;-1
202400001794;203 984 289;155 778 605;A01;2;2;4;2;1949.0;0;1;0;-1;-1; -1;-1
202400001794;203 984 291;155 778 605;A01;1;1;1;1;1948.0;0;1;5;-1;-1; -1;-1
202400001794;203 984 293;155 778 607;B01;1;1;4;2;1955.0;0;1;5;-1;-1; -1;-1
202400001812;203 984 255;155 778 576;B01;1;1;4;2;1995.0;3;1;-1;-1;-1; -1;-1
202400001812;203 984 256;155 778 577;A01;1;1;1;1;1988.0;3;1;-1;-1;-1; -1;-1
202400001813;203 984 251;155 778 572;B01;1;1;1;2;1960.0;5;1;8;-1;-1; -1;-1
202400001813;203 984 254;155 778 575;A01;1;1;4;1;2004.0;5;8;0;-1;-1; -1;-1
202400001823;203 984 222;155 778 552;A01;1;1;1;1;1950.0;9;1;0;-1;-1; -1;-1
202400001823;203 984 224;155 778 554;B01;1;1;4;1;2006.0;9;2;0;-1;-1; -1;-1
202400001843;203 984 186;155 778 522;A01;1;1;1;2;1948.0;5;1;8;-1;-1; -1;-1
202400001843;203 984 188;155 778 523;B01;1;1;4;2;2002.0;5;2;8;-1;-1; -1;-1
202400001854;203 984 160;155 778 502;B01;1;1;4;1;2000.0;1;2;0;-1;0;0;-1
202400001854;203 984 161;155 778 503;A01;1;1;1;2;1994.0;1;1;8;-1;0;0;-1
202400001865;203 984 135;155 778 487;A01;1;1;4;1;1937.0;9;1;0;-1;-1; -1;-1
202400001901;203 984 041;155 778 428;A01;2;2;3;1;1993.0;5;1;-1;-1;0;0;-1
202400001901;203 984 042;155 778 428;A01;7;2;1;2;2024.0;5;1;3;-1;0;0;-1
202400001901;203 984 043;155 778 428;A01;8;2;1;1;2020.0;5;1;3;-1;0;0;-1
202400001901;203 984 044;155 778 428;A01;9;2;1;1;2019.0;5;1;3;-1;0;0;-1
202400001901;203 984 045;155 778 428;A01;1;1;1;2;1994.0;5;1;-1;-1;0;0;-1
202400001901;203 984 048;155 778 431;B01;1;1;1;1;1979.0;5;1;-1;-1;0;0;-1
202400001902;203 984 040;155 778 427;B01;1;1;4;1;1997.0;0;8;0;0;-1; -1;-1
202400001902;203 984 046;155 778 429;A01;1;1;1;2;1973.0;0;1;0;0;-1; -1;-1
202400001973;203 983 884;155 778 302;A01;1;1;1;1;1998.0;1;1;-1;-1;0;0;-1
202400001973;203 983 885;155 778 303;B01;1;1;3;1;1971.0;1;2;-1;-1;0;0;-1
202400001976;203 983 879;155 778 298;A01;1;1;3;1;1956.0;5;2;6;-1;0;0;-1
202400001986;203 983 858;155 778 282;A01;1;1;1;1;1967.0;4;1;-1;-1;0;0;-1
202400001986;203 983 859;155 778 282;A01;10;3;3;1;1948.0;9;0;-1;-1;1;9;1
202400002001;203 983 821;155 778 258;A01;1;1;2;1;2002.0;5;1;-1;-1;0;0;-1
202400002001;203 983 822;155 778 259;B01;2;2;3;1;1997.0;5;1;-1;-1;0;0;-1
202400002001;203 983 823;155 778 259;B01;1;1;4;1;1994.0;5;1;-1;-1;0;0;-1
202400002009;203 983 797;155 778 243;A01;1;1;4;1;2001.0;5;1;-1;-1;0;0;-1
202400002009;203 983 799;155 778 244;B01;2;2;4;2;1959.0;5;1;-1;-1;0;0;-1
202400002009;203 983 802;155 778 244;B01;1;1;4;1;1958.0;5;1;-1;-1;0;0;-1
202400002023;203 983 766;155 778 218;A01;1;1;4;2;1995.0;1;1;-1;-1;-1; -1;-1
202400002060;203 983 668;155 778 149;A01;10;3;2;2;2014.0;0;8;0;0;4;3;1
202400002060;203 983 669;155 778 149;A01;1;1;1;1;1961.0;4;8;0;0;4;3;1
202400002070;203 983 647;155 778 133;A01;10;3;4;1;1980.0;5;0;0;0;2;3;1
202400002070;203 983 649;155 778 133;A01;1;1;1;1;1980.0;0;1;0;0;-1; -1;-1
202400002073;203 983 642;155 778 128;A01;1;1;1;2;1968.0;1;1;0;0;-1; -1;-1
202400002073;203 983 644;155 778 130;B01;1;1;4;1;1995.0;0;8;0;0;-1; -1;-1
202400002099;203 983 583;155 778 084;A01;10;3;4;2;2014.0;5;0;0;0;3;3;1
202400002099;203 983 584;155 778 084;A01;1;1;1;1;1982.0;1;1;0;0;-1; -1;-1
202400002102;203 983 574;155 778 076;A01;1;1;3;1;2002.0;5;1;0;-1;0;0;-1
202400002102;203 983 577;155 778 079;B01;1;1;4;1;2002.0;5;1;5;-1;0;0;-1
202400002102;203 983 580;155 778 081;C01;1;1;4;1;1994.0;5;1;0;-1;0;0;-1
202400002111;203 983 555;155 778 067;A01;2;2;4;1;2012.0;2;8;0;-1;-1; -1;-1
202400002111;203 983 556;155 778 067;A01;10;3;4;1;2021.0;-1;0;0;0;9;5;1
202400002111;203 983 559;155 778 067;A01;1;1;1;1;1994.0;0;1;0;-1;-1; -1;-1
202400002136;203 983 501;155 778 024;A01;10;3;3;1;1970.0;0;8;8;-1;1;9;2
202400002136;203 983 504;155 778 024;A01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400002139;203 983 492;155 778 019;A01;2;2;4;2;2006.0;5;1;-1;-1;0;0;-1
202400002139;203 983 493;155 778 019;A01;7;2;4;1;2008.0;5;1;-1;-1;0;0;-1
202400002139;203 983 494;155 778 019;A01;1;1;3;1;1942.0;5;1;-1;-1;0;0;-1
202400002139;203 983 498;155 778 022;B01;2;2;4;2;1970.0;9;1;-1;-1;0;0;-1
202400002139;203 983 500;155 778 022;B01;1;1;4;1;1968.0;9;1;-1;-1;0;0;-1
202400002183;203 983 382;155 777 937;A01;1;1;1;2;1951.0;0;1;-1;-1;-1; -1;-1
202400002183;203 983 384;155 777 937;A01;10;3;4;2;1991.0;0;0;-1;-1;4;3;1
202400002190;203 983 363;155 777 925;A01;1;1;1;1;1957.0;0;1;0;-1;-1; -1;-1
202400002190;203 983 365;155 777 927;B01;1;1;4;2;1967.0;0;2;0;-1;-1; -1;-1
202400002192;203 983 358;155 777 921;A01;10;3;4;1;1935.0;0;0;-1;-1;5;3;1
202400002192;203 983 360;155 777 921;A01;1;1;1;1;1993.0;4;1;0;-1;-1; -1;-1
202400002211;203 983 310;155 777 888;A01;1;1;1;1;1950.0;5;1;8;-1;-1; -1;-1
202400002211;203 983 313;155 777 891;B01;1;1;4;1;2010.0;5;8;0;-1;-1; -1;-1
202400002248;203 983 233;155 777 822;B01;1;1;4;2;2003.0;5;1;-1;-1;0;0;-1
202400002248;203 983 234;155 777 824;A01;1;1;1;1;1990.0;4;1;-1;-1;0;0;-1
202400002274;203 983 163;155 777 771;A01;1;1;4;1;1968.0;1;2;6;-1;-1; -1;-1
202400002274;203 983 164;155 777 772;B01;1;1;1;1;1984.0;5;1;4;-1;-1; -1;-1
202400002287;203 983 133;155 777 748;A01;1;1;4;1;1976.0;0;1;5;-1;-1; -1;-1
202400002287;203 983 134;155 777 749;B01;1;1;4;2;2004.0;0;1;5;-1;-1; -1;-1
202400002297;203 983 114;155 777 732;A01;1;1;1;1;1988.0;0;1;0;-1;0;0;-1
202400002297;203 983 115;155 777 733;B01;1;1;4;1;1943.0;0;1;0;-1;0;0;-1
202400002299;203 983 111;155 777 730;A01;10;3;3;1;2008.0;5;0;-1;-1;4;3;1
202400002299;203 983 112;155 777 730;A01;1;1;1;2;2003.0;5;1;0;-1;0;0;-1
202400002323;203 983 051;155 777 681;B01;1;1;1;1;1997.0;0;1;0;-1;-1; -1;-1
202400002323;203 983 053;155 777 683;A01;1;1;4;1;1980.0;5;2;0;-1;-1; -1;-1
202400002332;203 983 032;155 777 666;A01;2;2;4;2;2010.0;0;1;0;-1;0;0;-1
202400002332;203 983 034;155 777 666;A01;4;2;4;1;2018.0;0;1;0;-1;0;0;-1
202400002332;203 983 035;155 777 666;A01;1;1;4;2;1984.0;0;1;0;-1;0;0;-1
202400002339;203 983 017;155 777 654;A01;1;1;1;1;1977.0;9;1;0;-1;0;0;-1
202400002339;203 983 018;155 777 655;B01;1;1;4;1;1988.0;9;8;0;-1;0;0;-1
202400002361;203 982 971;155 777 616;B01;1;1;4;1;1983.0;9;2;0;-1;0;0;-1
202400002361;203 982 974;155 777 618;A01;1;1;1;1;1996.0;9;1;0;-1;0;0;-1
202400002363;203 982 964;155 777 610;A01;1;1;1;2;2003.0;0;1;-1;-1;-1; -1;-1
202400002363;203 982 968;155 777 614;B01;1;1;4;2;1973.0;0;1;-1;-1;-1; -1;-1
202400002363;203 982 970;155 777 614;B01;2;2;4;1;1970.0;0;1;-1;-1;-1; -1;-1
202400002400;203 982 891;155 777 555;A01;1;1;4;2;1995.0;0;1;0;0;-1; -1;-1
202400002400;203 982 893;155 777 558;B01;1;1;1;1;1997.0;3;1;0;0;-1; -1;-1
202400002409;203 982 873;155 777 542;B01;1;1;4;1;2009.0;0;0;0;0;3;3;1
202400002409;203 982 874;155 777 543;A01;1;1;1;1;1979.0;0;1;0;0;-1; -1;-1
202400002419;203 982 844;155 777 520;Z01;1;1;1;-1;;-1;8;8;8;-1; -1;-1
202400002419;203 982 846;155 777 520;Z01;10;3;4;1;1949.0;5;0;0;0;1;8;1
202400002433;203 982 817;155 777 503;A01;10;3;3;1;2021.0;5;0;-1;-1;1;3;1
202400002433;203 982 819;155 777 503;A01;1;1;1;2;1959.0;0;1;0;-1;-1; -1;-1
202400002441;203 982 795;155 777 487;A01;1;1;1;2;2003.0;5;1;0;-1;-1; -1;-1
202400002441;203 982 797;155 777 489;B01;1;1;4;2;1966.0;1;1;0;-1;-1; -1;-1
202400002441;203 982 799;155 777 491;Z01;1;1;1;-1;;-1;-1;-1;-1;-1; -1;-1
202400002442;203 982 794;155 777 486;A01;1;1;3;1;1963.0;1;1;-1;-1;0;0;-1
202400002442;203 982 796;155 777 488;B01;1;1;1;1;1993.0;1;1;-1;-1;0;0;-1
202400002446;203 982 783;155 777 478;A01;1;1;1;1;2001.0;5;1;-1;-1;0;0;-1
202400002446;203 982 785;155 777 480;B01;1;1;2;1;2008.0;5;2;6;-1;0;0;-1
202400002450;203 982 776;155 777 472;A01;1;1;3;1;2006.0;0;2;8;-1;-1; -1;-1
202400002450;203 982 777;155 777 473;B01;1;1;1;1;1989.0;4;1;0;-1;-1; -1;-1
202400002464;203 982 740;155 777 448;A01;1;1;1;2;1976.0;5;8;0;-1;0;0;-1
202400002464;203 982 743;155 777 449;B01;1;1;4;2;1982.0;1;2;6;-1;0;0;-1
202400002477;203 982 703;155 777 428;A01;1;1;3;2;1962.0;1;1;-1;-1;0;0;-1
202400002477;203 982 704;155 777 429;B01;1;1;1;1;1951.0;0;1;-1;-1;0;0;-1
202400002494;203 982 665;155 777 399;A01;1;1;2;1;1942.0;5;1;-1;-1;0;0;-1
202400002494;203 982 667;155 777 401;B01;1;1;1;1;1991.0;3;0;-1;-1;0;0;-1
202400002495;203 982 664;155 777 398;A01;1;1;3;2;1970.0;5;1;-1;-1;0;0;-1
202400002516;203 982 615;155 777 361;A01;1;1;3;1;1985.0;1;2;6;-1;0;0;-1
202400002516;203 982 622;155 777 363;B01;1;1;1;2;1981.0;1;1;-1;-1;0;0;-1
202400002523;203 982 596;155 777 350;A01;2;2;3;2;2001.0;5;2;-1;-1;0;0;-1
202400002523;203 982 598;155 777 350;A01;1;1;4;1;1996.0;5;2;-1;-1;0;0;-1
202400002529;203 982 586;155 777 341;A01;1;1;4;1;2010.0;0;2;6;-1;0;0;-1
202400002529;203 982 589;155 777 343;B01;1;1;1;1;1977.0;0;1;-1;-1;0;0;-1
202400002531;203 982 580;155 777 337;B01;1;1;1;1;1986.0;3;1;-1;-1;0;0;-1
202400002531;203 982 583;155 777 338;A01;1;1;3;1;1984.0;5;0;-1;-1;0;0;-1
202400002542;203 982 559;155 777 320;A01;1;1;3;1;1999.0;0;1;-1;-1;0;0;-1
202400002542;203 982 561;155 777 322;B01;1;1;3;1;1964.0;0;1;-1;-1;0;0;-1
202400002542;203 982 562;155 777 322;B01;2;2;2;2;1938.0;0;1;-1;-1;0;0;-1
202400002550;203 982 538;155 777 305;A01;1;1;4;1;1989.0;4;1;-1;-1;0;0;-1
202400002550;203 982 540;155 777 307;B01;1;1;4;1;1979.0;4;0;-1;-1;0;0;-1
202400002565;203 982 503;155 777 283;B01;1;1;4;2;1972.0;1;1;-1;-1;0;0;-1
202400002565;203 982 505;155 777 284;A01;1;1;2;2;1946.0;5;1;-1;-1;0;0;-1
202400002570;203 982 492;155 777 274;A01;1;1;4;2;1997.0;1;1;-1;-1;0;0;-1
202400002575;203 982 483;155 777 266;A01;2;2;3;2;1961.0;5;2;6;-1;0;0;-1
202400002575;203 982 484;155 777 266;A01;1;1;1;1;1958.0;5;2;6;-1;0;0;-1
202400002580;203 982 473;155 777 260;A01;1;1;3;1;2004.0;5;1;-1;-1;0;0;-1
202400002593;203 982 443;155 777 237;A01;2;2;3;2;2000.0;5;2;-1;-1;0;0;-1
202400002593;203 982 444;155 777 237;A01;1;1;4;1;1997.0;5;2;-1;-1;0;0;-1
202400002594;203 982 438;155 777 234;A01;1;1;3;1;1997.0;0;1;-1;-1;0;0;-1
202400002594;203 982 439;155 777 236;B01;1;1;3;1;2002.0;5;1;-1;-1;0;0;-1
202400002594;203 982 440;155 777 236;B01;2;2;4;2;2004.0;5;1;-1;-1;0;0;-1
202400002594;203 982 442;155 777 236;B01;9;2;4;1;2003.0;5;1;-1;-1;0;0;-1
202400002609;203 982 403;155 777 209;A01;1;1;1;-1;;-1;8;-1;-1;-1; -1;-1
202400002609;203 982 405;155 777 211;B01;1;1;4;1;2001.0;9;8;-1;-1;-1; -1;-1
202400002617;203 982 384;155 777 196;A01;1;1;1;1;1976.0;5;1;4;-1;-1; -1;-1
202400002617;203 982 386;155 777 197;B01;2;2;4;2;1974.0;5;2;6;-1;-1; -1;-1
202400002617;203 982 387;155 777 197;B01;1;1;4;1;1980.0;5;2;6;-1;-1; -1;-1
202400002631;203 982 352;155 777 169;A01;2;2;4;1;1985.0;5;1;-1;-1;-1; -1;-1
202400002631;203 982 353;155 777 169;A01;1;1;1;1;1989.0;5;1;-1;-1;-1; -1;-1
202400002631;203 982 354;155 777 170;B01;1;1;1;1;1989.0;5;1;-1;-1;-1; -1;-1
202400002639;203 982 333;155 777 154;B01;1;1;4;1;1980.0;5;2;6;-1;-1; -1;-1
202400002639;203 982 334;155 777 156;A01;1;1;1;1;1994.0;1;1;0;-1;-1; -1;-1
202400002645;203 982 315;155 777 142;A01;2;2;3;2;1970.0;1;1;5;-1;0;0;-1
202400002645;203 982 316;155 777 142;A01;1;1;1;1;1967.0;1;1;5;-1;0;0;-1
202400002669;203 982 256;155 777 102;A01;1;1;1;1;1980.0;4;1;0;0;-1; -1;-1
202400002669;203 982 257;155 777 103;B01;1;1;4;2;1982.0;9;2;8;0;-1; -1;-1
202400002673;203 982 250;155 777 097;A01;1;1;3;2;1959.0;5;1;-1;-1;0;0;-1
202400002680;203 982 233;155 777 089;A01;1;1;4;1;2001.0;5;2;6;9;0;0;-1
202400002711;203 982 164;155 777 044;B01;1;1;1;2;1982.0;1;1;-1;-1;0;0;-1
202400002711;203 982 165;155 777 045;A01;1;1;3;1;1963.0;5;2;-1;-1;0;0;-1
202400002727;203 982 124;155 777 018;A01;1;1;2;1;1959.0;0;1;-1;-1;0;0;-1
202400002727;203 982 125;155 777 019;B01;1;1;1;1;1965.0;0;1;-1;-1;0;0;-1
202400002727;203 982 126;155 777 019;B01;2;2;4;2;1965.0;0;1;-1;-1;0;0;-1
202400002727;203 982 127;155 777 019;B01;9;2;1;2;2002.0;0;1;-1;-1;0;0;-1
202400002727;203 982 128;155 777 020;C01;1;1;1;2;1975.0;0;1;-1;-1;0;0;-1
202400002727;203 982 129;155 777 020;C01;2;2;1;1;2005.0;0;1;-1;-1;0;0;-1
